Model	Iteration	Variable	Subsampled	MinObs	decay	logLoss	logLossSD	AIC	AUC	Accuracy	AccuracySD	Kappa
m2	56	Egg	2	2	1e-04	0.504365410607653	0.228295588382983	177.879102015059	0.984157509157509	0.490559523809524	0.217931104168053	0.436728339350906
m3	56	Egg	2	2	1e-04	1.54501387076179	0.483158354425496	145.406347079053	0.923809523809524	0.250710317460317	0.151834235391981	0.190319520583865
m4	56	Egg	2	2	0.1	1.1965872900809	0.339795297993624	147.81908504698	0.94320987654321	0.443806998556999	0.19304306453864	0.3834883315638
m5	56	Egg	2	2	0.1	1.94066736876631	0.153184391290958	113.193448425833	0.815828924162257	0.180690476190476	0.132083533915632	0.128300886285822
m6	56	Egg	2	2	0.1	1.35804996368374	0.20656712116658	143.106602697349	0.911243386243386	0.317019841269841	0.144545398288867	0.248536466401661
m7	56	Egg	2	2	1e-04	1.26580416212138	0.660169417765558	117.639556726039	0.902292768959436	0.321936507936508	0.157548825524068	0.258620640565969
m1	57	Egg	2	2	0.1	0.895944546814786	0.265352814578486	165.807420660539	0.936904761904762	0.491392857142857	0.225343953566171	0.432479812196419
m2	57	Egg	2	2	1e-04	0.864650376124734	0.553287817733253	149.888759061297	0.981825396825397	0.5335	0.200213673235526	0.478063137283965
m3	57	Egg	2	2	1e-04	1.76774165220229	0.552102779263655	119.527831592884	0.838988095238095	0.151623015873016	0.126617964732714	0.104841860543576
m4	57	Egg	2	2	0.1	1.2403846758822	0.280429705562274	137.364262517985	0.908521303258145	0.389146825396825	0.170602602685051	0.333588519012934
m5	57	Egg	2	2	0.1	1.75443794898193	0.193561143036475	112.290472334611	0.81737012987013	0.201190476190476	0.137648414918683	0.136631927203297
m6	57	Egg	2	2	0.1	1.3111956455309	0.325063867161485	129.002432631718	0.848447204968944	0.370095238095238	0.179238084688344	0.309204268147559
m7	57	Egg	2	2	0.1	1.325498066087	0.282646017150413	114.728525002645	0.886309523809524	0.432539682539683	0.200211780990669	0.373051914602172
m1	58	Egg	2	2	1e-04	0.790112452962793	0.564337466115267	163.819085031767	0.977639751552795	0.528468253968254	0.184994134768884	0.47260032783692
m2	58	Egg	2	2	0.1	1.01865962090023	0.224941665706661	148.111457440703	0.951515151515152	0.493646825396825	0.208639536116922	0.4418726657347
m3	58	Egg	2	2	0	0.848207867867518	0.183216463373555	128.255172090288	0.924267399267399	0.331841630591631	0.183088643422826	0.269295785511693
m4	58	Egg	2	2	0.1	1.04497562265482	0.226450040851755	147.819085044869	0.952922077922078	0.448436507936508	0.188188394663177	0.394321497097782
m5	58	Egg	2	2	0.1	1.81334547350814	0.254718597313653	108.995908063152	0.816428571428572	0.230234126984127	0.151263399770336	0.172118158576519
m6	58	Egg	2	2	0.1	1.52548044890051	0.305951372098175	129.002432630556	0.830325814536341	0.339822871572872	0.151776426776835	0.277798065540577
m7	58	Egg	2	2	0.1	1.60385296389788	0.230705114315334	118.547610031204	0.839980158730159	0.283857142857143	0.159690486033523	0.232664017213974
m1	59	Egg	2	2	1e-04	0.622545460157091	0.629051023284022	147.819085040349	0.968125960061444	0.615785714285714	0.238256763258412	0.571147469972661
m2	59	Egg	2	2	1e-04	0.851113966436391	0.585368060544156	137.658830321307	0.960416666666667	0.491734126984127	0.204273976831354	0.438012904668436
m3	59	Egg	2	2	1e-04	1.77981356558702	0.498796987405591	102.275089419638	0.836712749615975	0.175373015873016	0.136225298724175	0.122393400769398
m4	59	Egg	2	2	1e-04	0.812075790651335	0.604962695013249	121.364262517636	0.956704260651629	0.500039682539683	0.205905519006977	0.447926010429013
m5	59	Egg	2	2	0.1	1.62666059375908	0.209407863258344	118.655801646654	0.867669172932331	0.218277777777778	0.145624668104839	0.167382701322413
m6	59	Egg	2	2	0.1	1.21445592769352	0.287149970591109	125.183347584925	0.838190476190476	0.461531746031746	0.185566739302634	0.400535299557563
m7	59	Egg	2	2	0.1	1.34251082916074	0.265824943203032	114.728525043124	0.902118764172336	0.399293650793651	0.187870040895081	0.340003064025493
m1	60	Egg	2	2	0.1	1.44744393783059	0.29610364728651	183.638170090906	0.857712215320911	0.336242063492063	0.173383835569112	0.273811298694404
m2	60	Egg	2	2	0.1	1.3144343161046	0.35423047609766	184.299136631366	0.904308390022676	0.437448412698413	0.194902676342203	0.379128041604175
m3	60	Egg	2	2	0.1	1.89321007224681	0.195606803118011	101.653501155495	0.826465201465201	0.153198412698413	0.12691631561802	0.099286411850411
m4	60	Egg	2	2	0.1	1.76487545609034	0.323512049567531	169.963104705506	0.811656746031746	0.313496031746032	0.167651558828957	0.249436659950505
m5	60	Egg	2	2	0.1	2.24425782276635	0.447887401739626	135.996310902173	0.684036796536796	0.169162698412698	0.151059846801648	0.108321421750282
m6	60	Egg	2	2	0.1	1.67111932731598	0.347785869755325	169.021817032038	0.815217391304348	0.261936507936508	0.171617403747988	0.203846904923727
m7	60	Egg	2	2	0.1	1.60509884208854	0.306098870829297	146.248184817761	0.848809523809524	0.299698412698413	0.166967108210111	0.239737810901648
m1	61	Egg	2	2	0.1	1.18515946158878	0.368449644038717	180.112910828725	0.872252747252747	0.44965873015873	0.201164989772929	0.392838142241042
m2	61	Egg	2	2	0.1	1.19878347366903	0.177063760987013	151.989611661157	0.890119047619048	0.49718253968254	0.169386581208588	0.438129551638257
m3	61	Egg	2	2	0.1	1.75606353824996	0.199843369623675	102.587709215883	0.831318681318681	0.144035714285714	0.127857203504691	0.0965393603257006
m4	61	Egg	2	2	0.1	1.38332293234113	0.222135673690596	142.744351103839	0.872476190476191	0.339531746031746	0.163511352769487	0.285547844096589
m5	61	Egg	2	2	0.1	2.22036855606598	0.239757019419202	120.909235052731	0.654269293924466	0.133	0.114817415402019	0.0815167756975774
m6	61	Egg	2	2	0.1	1.64190277891535	0.38544601294185	143.276340145003	0.748666666666667	0.362039682539683	0.197404164559585	0.306399162765794
m7	61	Egg	2	2	0.1	1.65300004948962	0.310042264279613	116.821517621152	0.781586021505376	0.355313492063492	0.165555025353134	0.29537456034567
m1	62	Egg	2	2	0.1	1.24099950480935	0.354141504210535	166.591673773019	0.905643738977072	0.429865079365079	0.195532304027236	0.368289737059016
m2	62	Egg	2	2	0.1	1.16962422589939	0.306724820008414	150.591673779907	0.936190476190476	0.465265873015873	0.186340734831008	0.405590795329594
m3	62	Egg	2	2	0.1	1.75162067690908	0.224825576866313	110.015332064976	0.866770186335404	0.171103174603175	0.12617361458535	0.120894858843875
m4	62	Egg	2	2	0.1	1.29560166595264	0.294600153849531	180.257662993257	0.919047619047619	0.392146825396825	0.193657539491119	0.338181652776003
m5	62	Egg	2	2	0.1	2.00077159821246	0.356490816752075	113.525791693933	0.763136288998358	0.19777380952381	0.141233219854864	0.144340723148644
m6	62	Egg	2	2	0.1	1.45237380948719	0.31512370235492	129.00243259511	0.852040816326531	0.339793650793651	0.173165707817326	0.280437479415827
m7	62	Egg	2	2	0.1	1.49969408874819	0.380645735893077	114.728525073295	0.873065476190476	0.341738095238095	0.155339695678758	0.277931242278348
m1	63	Egg	2	2	0.1	1.48834963693415	0.31265406487029	170.410758806418	0.865217391304348	0.36031746031746	0.186418093999011	0.302198361726865
m2	63	Egg	2	2	0.1	1.24036158213955	0.33562083314431	139.759656293087	0.895578231292517	0.437194444444444	0.184196942714401	0.377654500019304
m3	63	Egg	2	2	0.1	1.74784103197389	0.198280111705413	102.587709215883	0.819501133786848	0.133956349206349	0.120846560517505	0.0816628836704087
m4	63	Egg	2	2	0.1	1.59810888347267	0.2564257719652	169.015354594984	0.848313492063492	0.326611111111111	0.159362495284025	0.26319249330914
m5	63	Egg	2	2	0.1	2.30468345638759	0.324309332810469	138.586143412462	0.683008658008658	0.0964880952380952	0.101603339542271	0.0509958994779562
m6	63	Egg	2	2	0.1	1.71233127827805	0.333407020021954	146.04892885716	0.783333333333333	0.332365079365079	0.188941203246481	0.275365799862853
m7	63	Egg	2	2	0.1	1.66752677717316	0.270293667950708	116.821517621158	0.789732142857143	0.343650793650794	0.186501992134213	0.284137165035021
m1	64	Egg	2	2	0.1	1.3486429593403	0.519132504267692	154.41075881798	0.847619047619048	0.393218253968254	0.184770227513313	0.335815320829021
m2	64	Egg	2	2	0.1	1.29714941303453	0.34853591780575	182.301012138044	0.881135531135531	0.431710317460317	0.205278329785449	0.374332142655246
m3	64	Egg	2	2	0.1	1.82070968113725	0.322501130724203	133.97845758758	0.826604554865424	0.139698412698413	0.116464382751409	0.0906224674176761
m4	64	Egg	2	2	0.1	1.29770974517086	0.328861795090613	165.537897409473	0.901700680272109	0.417166666666667	0.178473514744798	0.361654100199425
m5	64	Egg	2	2	0.1	2.1450844442367	0.394482900619122	114.468809456509	0.74953314659197	0.157329365079365	0.126403802296049	0.110556683285205
m6	64	Egg	2	2	0.1	1.74450115448329	0.304561358220245	131.775021332529	0.786666666666667	0.313269841269841	0.160118987469141	0.252213843363768
m7	64	Egg	2	2	0.1	2.02516786260332	0.353316977304709	120.779045602579	0.70452380952381	0.28881746031746	0.157477403485466	0.228236990438739
m1	65	Egg	2	2	0	0.177015609701673	0.103749277391224	155.450091641353	0.990521978021978	0.593123015873016	0.226588519915002	0.546336429844366
m2	65	Egg	2	2	0	0.210792323757324	0.0759697571519169	161.363951692102	0.981944444444444	0.556880952380952	0.201174392548605	0.504221629000723
m3	65	Egg	2	2	0	0.888972207226508	0.13871272764952	128.255172090288	0.927513227513228	0.304376984126984	0.163783278895303	0.241707899505033
m4	65	Egg	2	2	0	0.229999284392812	0.0895629310262149	160.09460817995	0.985281385281385	0.575563492063492	0.173231152096033	0.521258414616515
m5	65	Egg	2	2	0	0.883102165695332	0.191140245370452	104.534269183659	0.927225672877847	0.31732215007215	0.154441381446818	0.250990995546868
m6	65	Egg	2	2	0	0.579889016080471	0.124897851379231	133.836025690465	0.969087301587302	0.431162698412698	0.171722055760451	0.366054232686087
m7	65	Egg	2	2	0	0.871291143154083	0.206278775611421	104.603909437652	0.928985507246377	0.308698412698413	0.163997021838835	0.254711880924322
m1	66	Egg	2	2	0.1	1.22931062180437	0.347784689936576	167.861644317245	0.895188492063492	0.408396825396825	0.199893374617798	0.352000111554766
m2	66	Egg	2	2	0.1	1.25195436547909	0.31435245071073	153.67553396372	0.875992063492063	0.427126984126984	0.170720533276677	0.364539685288509
m3	66	Egg	2	2	0.1	1.85195588397682	0.287760508448803	115.019359917907	0.825595238095238	0.157634920634921	0.125438336782566	0.106662081391062
m4	66	Egg	2	2	0.1	1.40124072272131	0.343339249583974	138.410758814092	0.870011337868481	0.400313492063492	0.188842604563697	0.340736974534713
m5	66	Egg	2	2	0.1	2.00948585964082	0.246886404837565	114.468809303089	0.783715986394558	0.173449494949495	0.126249721253512	0.116482324320673
m6	66	Egg	2	2	0.1	1.53054992724499	0.322490747710438	145.00243256947	0.857310744810745	0.328527777777778	0.160066911076322	0.2677046891543
m7	66	Egg	2	2	0.1	1.53799222960319	0.231071495203191	146.248184817761	0.876984126984127	0.299412698412698	0.16168712875048	0.24248436896973
m1	67	Egg	2	2	0.1	0.900971387940731	0.285698089399279	175.590595302738	0.938975155279503	0.469777777777778	0.227001033689576	0.408412712870298
m2	67	Egg	2	2	0.1	1.07745720684831	0.239099286751051	137.364262510677	0.916666666666667	0.463440476190476	0.211177250786239	0.410419850345349
m3	67	Egg	2	2	0	1.19624119818078	0.159054475654967	117.730310478617	0.896374458874459	0.225456349206349	0.137334152628649	0.169808933597627
m4	67	Egg	2	2	1e-04	1.02172536694948	0.551728341255328	137.702052246642	0.964194139194139	0.442865079365079	0.185268439507211	0.378301137865949
m5	67	Egg	2	2	0.1	1.68297783286099	0.32248449722302	107.551634400262	0.845562770562771	0.256960317460317	0.162463505300654	0.197604803537618
m6	67	Egg	2	2	0.1	1.31239380835225	0.25259842651502	129.002432605847	0.87641369047619	0.37534126984127	0.181083668080973	0.307070939706406
m7	67	Egg	2	2	0.1	1.48023698940363	0.257273975871248	118.547610058616	0.859340659340659	0.317409090909091	0.182084908341187	0.257345234455717
m1	68	Egg	2	2	1e-04	0.636466955654877	0.375283922591139	172.290755146358	0.985714285714286	0.50172619047619	0.195007237997908	0.441150502047808
m2	68	Egg	2	2	1e-04	0.400058850063604	0.250226211239217	177.879102015059	0.989795918367347	0.505695165945166	0.204374819502382	0.450132890856321
m3	68	Egg	2	2	0.1	1.60492191101142	0.165721633400143	145.406347079053	0.91656314699793	0.185087301587302	0.127576694551207	0.128170803950165
m4	68	Egg	2	2	1e-04	0.764014125748034	0.513943345965057	149.838145140336	0.985793650793651	0.520734126984127	0.213774013412001	0.467132889808739
m5	68	Egg	2	2	1e-04	1.65262964652912	0.604650360349943	109.27772678642	0.896807359307359	0.209011904761905	0.121184607587893	0.151588016104313
m6	68	Egg	2	2	1e-04	1.01229125395666	0.343424412785541	128.81970931044	0.971014492753623	0.302753968253968	0.156817752601844	0.242315458039562
m7	68	Egg	2	2	1e-04	1.27482139947325	0.6037947545815	117.639556737342	0.912732919254658	0.307563492063492	0.162344725782947	0.253417843083895
m1	69	Egg	2	2	0.1	1.18779639990082	0.426426050311684	167.638170068132	0.872527472527473	0.48997619047619	0.199601653501093	0.433997893067163
m2	69	Egg	2	2	0.1	1.16737409062072	0.397843307672079	151.638170070202	0.869444444444444	0.48390873015873	0.210785547148591	0.428445684337535
m3	69	Egg	2	2	0.1	1.81157793674249	0.218888774806331	115.360500297202	0.807142857142857	0.148861111111111	0.125501248005456	0.101465289484215
m4	69	Egg	2	2	0.1	1.56349703618083	0.347511049220763	140.498907957544	0.810141093474427	0.387896825396825	0.179491709653503	0.329387544396454
m5	69	Egg	2	2	0.1	2.15828353516893	0.296344474759826	119.001809353119	0.72184265010352	0.143305555555556	0.112703897988688	0.0916890260431675
m6	69	Egg	2	2	0.1	1.47200679004285	0.32721007797981	145.002432575617	0.837959183673469	0.376813492063492	0.177199890759237	0.31047043566744
m7	69	Egg	2	2	0.1	1.53910803024921	0.339423168380597	118.006456854596	0.821837797619048	0.366956349206349	0.185898927360261	0.309387789238268
m1	70	Egg	2	2	1e-04	0.977228087905717	0.608126307588413	180.029472485602	0.966821946169772	0.467710317460317	0.202610261704196	0.410819229227787
m2	70	Egg	2	2	1e-04	0.433793928505939	0.272541826474415	177.879102015059	0.99384236453202	0.520210317460317	0.205327094626809	0.462204617601959
m3	70	Egg	2	2	0.1	1.56288310779778	0.174646622156108	145.406347079053	0.908982683982684	0.169992063492063	0.133724072103857	0.115278764645516
m4	70	Egg	2	2	0.1	1.36066639968529	0.285480250324255	163.819085034456	0.927472527472528	0.39947619047619	0.166374793866967	0.341979247346813
m5	70	Egg	2	2	0.1	2.20492528481928	0.358773047345159	135.418788329376	0.731675170068027	0.18706746031746	0.151482493450275	0.127941236132696
m6	70	Egg	2	2	0.1	1.49868690070783	0.263430684559934	167.270711662847	0.88802380952381	0.310956349206349	0.151957420476863	0.2494880248422
m7	70	Egg	2	2	1e-04	1.13891718229269	0.654472133730387	145.063375270555	0.916017316017316	0.299075396825397	0.146708946958917	0.234971223258612
m1	71	Egg	2	2	0.1	1.28446378796457	0.356726806292246	205.85020677346	0.907238095238095	0.439210317460317	0.185655065035829	0.381580481329886
m2	71	Egg	2	2	0.1	1.22459725021548	0.280907601474663	166.933034486492	0.898385331143952	0.472373015873016	0.209753917963577	0.413292718029029
m3	71	Egg	2	2	0.1	1.82142639024261	0.314282778182374	115.019359329301	0.840584415584416	0.14331746031746	0.133397137955196	0.0954177558532068
m4	71	Egg	2	2	0.1	1.52796470058746	0.353763665997911	137.364262513897	0.844708994708995	0.355880952380952	0.161781944074597	0.298892001658234
m5	71	Egg	2	2	0.1	2.10949095144922	0.315717071313871	105.105003438523	0.761734693877551	0.143047619047619	0.132260647114529	0.0896198685044293
m6	71	Egg	2	2	0.1	1.50630876933173	0.367148803525118	143.955936304142	0.85467032967033	0.345563492063492	0.16971539493142	0.28735042088044
m7	71	Egg	2	2	0.1	1.53474356599887	0.338773809575907	129.002432594727	0.829166666666667	0.384251082251082	0.17234722046197	0.318660777322425
m1	72	Egg	2	2	1e-04	0.950664721692329	0.47245144751928	165.746216007996	0.973611111111111	0.480152236652237	0.157063157497977	0.417250724843356
m2	72	Egg	2	2	1e-04	0.490660147737114	0.261965670327222	177.879102015059	0.991061980347695	0.491059523809524	0.201911695823276	0.436230425980288
m3	72	Egg	2	2	1e-04	1.58497297573109	0.451145362418958	145.406347079053	0.912634408602151	0.22622619047619	0.133667920995245	0.162626429246865
m4	72	Egg	2	2	0.1	1.16120510785199	0.246434438090467	165.844737124592	0.960576923076923	0.416611111111111	0.185683706948645	0.356897286498961
m5	72	Egg	2	2	0.1	1.89121697535563	0.175050824861192	109.675459274277	0.805082417582418	0.202202380952381	0.143506613539924	0.144121333395237
m6	72	Egg	2	2	0.1	1.50452100925424	0.272638207185435	151.689203037416	0.873015873015873	0.312003968253968	0.140971043481216	0.243841865012037
m7	72	Egg	2	2	1e-04	1.18014290591641	0.597040395888851	117.973274305476	0.923809523809524	0.31615873015873	0.150394599959929	0.25479407682706
m1	73	Egg	2	2	0.1	1.53783288893477	0.3773926839775	198.836110020691	0.841921768707483	0.365420634920635	0.199530130766181	0.309508358777775
m2	73	Egg	2	2	0.1	1.35414115417033	0.333124562605898	167.638170088836	0.874278499278499	0.400587301587302	0.198735775765686	0.341782057696107
m3	73	Egg	2	2	0.1	1.71845365794581	0.185866119091947	125.27772698533	0.825119047619048	0.16402380952381	0.133063502238539	0.105834080700811
m4	73	Egg	2	2	0.1	1.77276634042853	0.304746062456399	169.364262539246	0.814606227106227	0.297797619047619	0.146496619954811	0.235493659865844
m5	73	Egg	2	2	0.1	2.6023465481606	0.304289716851812	139.081222805419	0.625347222222222	0.126305555555556	0.113518749364326	0.0713919917354506
m6	73	Egg	2	2	0.1	2.05110882133182	0.399770933439976	147.775021339945	0.694768170426065	0.284376984126984	0.156898580336816	0.216706193876489
m7	73	Egg	2	2	0.1	1.73860498579615	0.363545161765911	120.779045602579	0.775879917184265	0.31540873015873	0.17456332403945	0.252216259583939
m1	74	Egg	2	2	0.1	1.28365370351825	0.430743203065674	220.738333531946	0.937018140589569	0.349612193362193	0.179627407930922	0.293453810093031
m2	74	Egg	2	2	0.1	1.38226667594546	0.263346100435427	180.174376995926	0.890015360983103	0.439722222222222	0.176622490382352	0.373387470753889
m3	74	Egg	2	2	0.1	1.73464790198064	0.1571933052064	125.27772698533	0.864855072463768	0.158480158730159	0.125662687709917	0.103321617205921
m4	74	Egg	2	2	0.1	1.34369299787255	0.192866711832915	163.819085031769	0.928571428571429	0.352539682539683	0.162965588532912	0.295445585015912
m5	74	Egg	2	2	0.1	2.28243589985894	0.40193954852107	135.418788329376	0.717032967032967	0.161452380952381	0.13262447879294	0.109015692238947
m6	74	Egg	2	2	0.1	1.88537734543063	0.465511119532945	168.873749122499	0.751556776556777	0.317198412698413	0.159615757615513	0.253431445719899
m7	74	Egg	2	2	0.1	1.83982130744764	0.259222828738488	132.959960601869	0.756164965986395	0.300734126984127	0.137701980592236	0.241659613929518
m1	75	Egg	2	2	0.1	1.4132852885897	0.398931458254881	166.59167377434	0.839795918367347	0.375257936507936	0.179019012007315	0.315565427123305
m2	75	Egg	2	2	0.1	1.31156186757116	0.249973300742546	150.895431054777	0.903316326530612	0.44881746031746	0.186831903874844	0.392821318975754
m3	75	Egg	2	2	0.1	1.67040806628293	0.289734029713744	110.436958048481	0.864544513457557	0.185785714285714	0.132740611719124	0.129368947958351
m4	75	Egg	2	2	0.1	1.51586675005762	0.337536896385418	180.769961037586	0.874857142857143	0.382837301587302	0.17166674778776	0.32716604409104
m5	75	Egg	2	2	0.1	2.18880807967255	0.360265939658036	113.096811806869	0.723571428571429	0.160968253968254	0.105656477026398	0.103091590998172
m6	75	Egg	2	2	0.1	1.99082456397576	0.342455165292186	153.245374488851	0.747476190476191	0.28534126984127	0.142963355711243	0.221999221896374
m7	75	Egg	2	2	0.1	1.69927383715806	0.373331773832865	119.038844309746	0.797123015873016	0.306607142857143	0.171102857148661	0.248255007210594
m1	76	Egg	2	2	0.1	1.35568430580457	0.320548424183038	169.588214664207	0.873727422003284	0.381242063492063	0.162805594112362	0.315666013357869
m2	76	Egg	2	2	0.1	1.27040189403207	0.193701707136328	153.364262507053	0.88015873015873	0.423257936507937	0.185376154667865	0.361237721127158
m3	76	Egg	2	2	0.1	1.98571031081371	0.26995180501471	115.019359917907	0.775062656641604	0.147563492063492	0.108738819027137	0.0947602057022587
m4	76	Egg	2	2	0.1	1.39869748297475	0.320526067861509	181.386616118247	0.878392857142857	0.351892857142857	0.176671396792542	0.290973997335802
m5	76	Egg	2	2	0.1	1.87441029581205	0.238023998803778	111.350997914889	0.805311355311355	0.193988095238095	0.137540146920855	0.133745049463188
m6	76	Egg	2	2	0.1	1.58388422465565	0.239757290970176	153.304723541753	0.839115646258503	0.305900793650794	0.156316552844428	0.246666289743183
m7	76	Egg	2	2	0.1	1.61100556839997	0.228477843737413	146.248184817761	0.812159863945578	0.315511904761905	0.170029146600246	0.258710143079112
m1	77	Egg	2	2	0.1	1.3550107441584	0.322841728595614	179.015591004743	0.852380952380952	0.437698412698413	0.198208039390484	0.379810048580812
m2	77	Egg	2	2	0.1	1.25628316942527	0.284769679824409	150.895431054777	0.895523809523809	0.432777777777778	0.197973893482299	0.374049771314649
m3	77	Egg	2	2	0.1	1.72933040695031	0.240066232785617	110.015332064976	0.855047619047619	0.179551587301587	0.15050266489612	0.126533060392563
m4	77	Egg	2	2	0.1	1.39156347920571	0.248411320080479	182.203777919171	0.880224867724868	0.35415873015873	0.172962013907712	0.301146700773684
m5	77	Egg	2	2	0.1	2.31550319354371	0.299338922921703	138.294223963585	0.704978354978355	0.143876984126984	0.127208048909586	0.095549455701009
m6	77	Egg	2	2	0.1	1.71369420480488	0.356961362432478	142.909440015919	0.791626984126984	0.328376984126984	0.17188012547361	0.266525068840836
m7	77	Egg	2	2	0.1	1.74133170405891	0.288941702769222	118.686052972705	0.821428571428571	0.28056746031746	0.160345619936357	0.222913560094539
m1	78	Egg	2	2	0.1	1.17974667419532	0.292674474368935	187.517758797275	0.893064182194617	0.486301587301587	0.180364551779207	0.427013211000214
m2	78	Egg	2	2	0.1	1.29149300442068	0.336289431913352	150.888610869283	0.899484126984127	0.449301587301587	0.21115587708189	0.397080715105218
m3	78	Egg	2	2	0.1	1.76041566432692	0.221457500588969	110.015331175065	0.82985347985348	0.171769841269841	0.126728865261614	0.115634267485262
m4	78	Egg	2	2	0.1	1.26080366483728	0.280788723992795	180.507813377633	0.905591630591631	0.463789682539683	0.186051240296033	0.41340857996951
m5	78	Egg	2	2	0.1	1.76726417078869	0.232655036509392	114.20374692387	0.796853741496599	0.23681746031746	0.169477766503407	0.178748859398076
m6	78	Egg	2	2	0.1	1.23924906798401	0.293828811139921	152.537644190405	0.870598845598846	0.46127380952381	0.177247987110356	0.405755345977037
m7	78	Egg	2	2	0.1	1.79545562338133	0.382849035694834	160.278791238379	0.785204081632653	0.306630952380952	0.161200121913387	0.240708916266465
m1	79	Egg	2	2	0	0.228500942162334	0.0995939207350086	155.450091641353	0.982638888888889	0.6025	0.18713156767209	0.548659261449638
m2	79	Egg	2	2	0	0.195771238491114	0.105599830317265	161.363951692102	0.987714285714286	0.582003968253968	0.202692422821471	0.527533430097149
m3	79	Egg	2	2	0	0.898257137359918	0.209431283521728	128.255172090288	0.920337301587302	0.307369047619048	0.14814628270273	0.240690883673771
m4	79	Egg	2	2	0	0.205385265068434	0.0846349556172261	160.09460817995	0.983482142857143	0.598277777777778	0.217596669508628	0.549994218691609
m5	79	Egg	2	2	0	0.801850083042828	0.204356880603978	104.534269183659	0.929714285714286	0.316910173160173	0.169570891263962	0.249613931323632
m6	79	Egg	2	2	0	0.604360946691664	0.138901474970124	133.836025690465	0.962840136054422	0.410027777777778	0.16738548022994	0.342873781681761
m7	79	Egg	2	2	0	0.891932170911404	0.141630222592581	104.603909437652	0.926700680272109	0.337361111111111	0.143711474757226	0.277705503425663
m1	80	Egg	2	2	0.1	1.27565845638144	0.221831047214887	192.022480634933	0.943298059964727	0.389107142857143	0.17927292046383	0.32232969482133
m2	80	Egg	2	2	1e-04	1.11494164634291	0.724986215345203	139.090354959698	0.95531462585034	0.444186507936508	0.172651506340694	0.380784885506604
m3	80	Egg	2	2	0.1	1.86702519094902	0.186341600603598	135.15146021015	0.850649350649351	0.139555555555556	0.127037437703195	0.0847265813955604
m4	80	Egg	2	2	0.1	1.59677566042181	0.292796399359975	183.025363931662	0.86172619047619	0.344309523809524	0.175517933495797	0.288471309061199
m5	80	Egg	2	2	0.1	2.17726974480076	0.357827274558873	111.003819268699	0.725127551020408	0.180047619047619	0.13003348365786	0.117981608577351
m6	80	Egg	2	2	0.1	1.55696443019172	0.290440262542331	144.172372770369	0.866241496598639	0.333083333333333	0.138945883253117	0.27134314214749
m7	80	Egg	2	2	1e-04	1.22088838423857	0.712813892695694	117.639556732699	0.928448275862069	0.335265873015873	0.163163513340633	0.274835421494249
m1	81	Egg	2	2	0.1	1.80774014056743	0.477006511137848	185.364262521951	0.775396825396825	0.31090873015873	0.175847370547534	0.249212966201907
m2	81	Egg	2	2	0.1	1.71493075582866	0.579488458883907	154.410758810829	0.8003663003663	0.404730158730159	0.188838219403521	0.34394479450455
m3	81	Egg	2	2	0.1	1.81133823702907	0.194123868897604	133.97845758758	0.821376811594203	0.126222222222222	0.120499955090668	0.0779796126477543
m4	81	Egg	2	2	0.1	1.80377468168771	0.345850969299075	157.183347560243	0.771428571428571	0.306544733044733	0.169415460995417	0.250047953122329
m5	81	Egg	2	2	0.1	2.51067274818477	0.327851770225361	118.641989239614	0.616450216450216	0.145480158730159	0.11516716800745	0.0852436068196538
m6	81	Egg	2	2	0.1	2.14765369426724	0.387289479888838	147.775021339945	0.676303854875283	0.25525	0.152398622017719	0.195907820228599
m7	81	Egg	2	2	0.1	1.88674145464763	0.268781190559383	147.718555280106	0.734340659340659	0.277964285714286	0.161671387610374	0.21832493291064
m1	82	Egg	2	2	0.1	1.21504078890567	0.245818950185848	153.556710472348	0.94047619047619	0.407003968253968	0.158958533553072	0.342789404196336
m2	82	Egg	2	2	0.1	1.27981414054973	0.269342041778544	167.977688792098	0.932101806239737	0.442916666666667	0.16708916701402	0.381028198455191
m3	82	Egg	2	2	0.1	1.91544748468291	0.219132173202706	101.986127765373	0.828659611992945	0.136694444444444	0.121177652966903	0.0840474099364169
m4	82	Egg	2	2	0.1	1.47490031415008	0.475602918715369	124.136851242028	0.860019841269841	0.394039682539683	0.204008083750542	0.336065503356411
m5	82	Egg	2	2	0.1	2.017974096146	0.292809605784418	110.865416167982	0.798474702380952	0.170670634920635	0.127572416939202	0.108568589271352
m6	82	Egg	2	2	0.1	1.45924072864205	0.193745780426149	142.909439999999	0.905510204081633	0.335373015873016	0.143224924517101	0.26696893603289
m7	82	Egg	2	2	1e-04	1.08500416308556	0.538827999580141	145.063375270555	0.934090909090909	0.312785714285714	0.168414589800843	0.253565100515786
m1	83	Egg	2	2	0.1	1.12227021469145	0.241565447674692	153.627135597255	0.949404761904762	0.416623015873016	0.181278686203274	0.357869662681901
m2	83	Egg	2	2	0.1	1.34726691919867	0.242682531383442	153.722145559745	0.898853615520282	0.419607142857143	0.173194143864803	0.358222019776896
m3	83	Egg	2	2	0.1	1.83236717868968	0.168540128547472	112.256771969495	0.858730158730159	0.149003968253968	0.136908444820139	0.0974237476506733
m4	83	Egg	2	2	0.1	1.26370624670269	0.258986045036187	141.504754261457	0.915674603174603	0.439468253968254	0.214004162000343	0.384107163688044
m5	83	Egg	2	2	0.1	1.8275858516492	0.282965749728602	112.108323562577	0.812724867724868	0.212190476190476	0.154455117870136	0.153243024363065
