Model	Iteration	Variable	Subsampled	MinObs	decay	logLoss	logLossSD	AIC	AUC	Accuracy	AccuracySD	Kappa
m4	28	Egg	2	2	0.1	1.1145083453352	0.28797615073338	87.8190850311118	0.914141414141414	0.440392857142857	0.242417493319137	0.372511374684174
m5	28	Egg	2	2	0.1	1.80636559723486	0.359015961076014	98.5631001949824	0.733760683760684	0.212559523809524	0.171571256873662	0.125375526179351
m6	28	Egg	2	2	0.1	1.20793256045034	0.397085801646349	99.8190850432949	0.845934959349594	0.498011904761905	0.23326234152584	0.435079465664606
m7	28	Egg	2	2	0.1	1.34659951808498	0.305779921172949	81.3642625039575	0.848062015503876	0.418547619047619	0.200095617503754	0.342864129229905
m1	29	Egg	2	2	0.1	0.922829783320407	0.3562177040698	117.089594623633	0.932083333333333	0.490928571428571	0.212121424276675	0.414572892738056
m2	29	Egg	2	2	0	0.266664893759367	0.152702444541528	77.7878015499401	0.96625	0.597619047619048	0.223581956292021	0.517647312874982
m3	29	Egg	2	2	0	1.16744960220487	0.219158050886696	60.4560801407065	0.883838383838384	0.179940476190476	0.141985715466559	0.102060647660896
m4	29	Egg	2	2	0.1	1.11337326530504	0.26929364813306	88.082379147922	0.92012987012987	0.458896825396825	0.224007871217118	0.385980597273306
m5	29	Egg	2	2	0.1	1.73327764898335	0.399255931454648	78.187371840211	0.730392156862745	0.231142857142857	0.186177035986062	0.158636439356207
m6	29	Egg	2	2	0.1	1.03641647111108	0.305260018944097	91.6381700827884	0.897747747747748	0.438404761904762	0.228017018172514	0.365877185595516
m7	29	Egg	2	2	0	0.601809649685763	0.177358877400577	90.6642200269681	0.938383838383838	0.433869047619048	0.178885916354842	0.34711457245428
m1	30	Egg	2	2	0.1	0.808849904842265	0.280016901819961	96.0001446967943	0.953501400560224	0.549297619047619	0.257888612214285	0.48447108727126
m2	30	Egg	2	2	0.1	1.04306028434754	0.216333039119752	109.568436444904	0.935648148148148	0.462678571428571	0.232764481108933	0.397772874377384
m3	30	Egg	2	2	0	1.10728784573275	0.192523103797908	60.4560801407065	0.894017094017094	0.187559523809524	0.170768126049771	0.112521550677604
m4	30	Egg	2	2	1e-04	0.856479274768124	0.816328648851441	75.8190850322029	0.940909090909091	0.55577380952381	0.236329574742136	0.48919550316415
m5	30	Egg	2	2	0.1	1.72539425849201	0.261615118046609	86.8567219192134	0.788610038610039	0.200309523809524	0.163561276135583	0.135365895533231
m6	30	Egg	2	2	0.1	1.10814047539877	0.330950506138677	89.5451774798176	0.881481481481482	0.469059523809524	0.211144504663421	0.395330856835438
m7	30	Egg	2	2	0.1	1.30285393891766	0.242291681776362	81.3642625039575	0.877142857142857	0.409464285714286	0.188001783199095	0.336045165750744
m1	31	Egg	2	2	0	0.29856080443491	0.105256296132721	93.7940912459312	0.963321995464853	0.587595238095238	0.223005036119854	0.517093859803564
m2	31	Egg	2	2	0	0.236114014837499	0.139407096142872	98.1348724046526	0.982222222222222	0.558626984126984	0.230268992596029	0.494029437914431
m3	31	Egg	2	2	0	1.08639807034819	0.208619688276805	60.4560801407065	0.881060606060606	0.234309523809524	0.202853929104881	0.153032961688364
m4	31	Egg	2	2	0	0.270419855081811	0.116234546417574	98.7322029977517	0.980454042081949	0.59602380952381	0.229546395227165	0.533211430307706
m5	31	Egg	2	2	0	0.823140307937177	0.201187050122004	66.8961916833635	0.917171717171717	0.313964285714286	0.159301537894309	0.237672249752392
m6	31	Egg	2	2	0	0.527277614151163	0.146644896120247	71.2312317061533	0.954411764705882	0.423178571428571	0.203116991558525	0.339901407335105
m7	31	Egg	2	2	0	0.542951553207202	0.172414335262793	90.6642200269681	0.949561403508772	0.441896825396825	0.204064830318726	0.362330409211622
m1	32	Egg	2	2	0	0.356632652694474	0.327351463246689	89.7075713344608	0.982004429678848	0.563369047619048	0.230022653148149	0.494968110714163
m2	32	Egg	2	2	0	0.291075750372685	0.123333523374822	77.7878015499401	0.977142857142857	0.553380952380952	0.241523225532378	0.484583158857609
m3	32	Egg	2	2	0	1.09076158755708	0.148897553630161	60.4560801407065	0.8675	0.215928571428571	0.15525329728119	0.116306633339505
m4	32	Egg	2	2	1e-04	0.685207574816992	0.510674616537247	89.7884972901375	0.959686147186147	0.471630952380952	0.225734017985299	0.390670094717534
m5	32	Egg	2	2	0.1	1.32296857803364	0.254485639756686	76.0943792584592	0.851890756302521	0.314488095238095	0.211923072572271	0.225565486224398
m6	32	Egg	2	2	0.1	0.923077627179541	0.229125939452573	81.3642625034464	0.917460317460317	0.476666666666667	0.223259278774682	0.401925826418575
m7	32	Egg	2	2	0	0.557757167434617	0.138720915108975	90.6642200269681	0.953508771929825	0.449738095238095	0.189296761848583	0.375181101004049
m1	33	Egg	2	2	0.1	0.903308250250587	0.235692496155103	117.089594623633	0.954583333333333	0.489285714285714	0.229373317806677	0.418302662078867
m2	33	Egg	2	2	0	0.275963305623817	0.1363206654674	77.7878015499401	0.970573870573871	0.573996031746032	0.241503197290784	0.509355479897541
m3	33	Egg	2	2	0	1.17622248310299	0.153304782320921	60.4560801407065	0.894827586206897	0.16702380952381	0.152495288018706	0.107288026666606
m4	33	Egg	2	2	0.1	1.13593386699352	0.296666164139595	88.082379147922	0.915891472868217	0.48875	0.209066179952752	0.417506009123366
m5	33	Egg	2	2	0.1	1.61985272383055	0.308776126472903	96.4409187819741	0.792176870748299	0.274630952380952	0.181688262730146	0.192456048423602
m6	33	Egg	2	2	0.1	1.05391810795975	0.218997841577328	91.8155001011868	0.891228070175439	0.464071428571429	0.213818392406734	0.388353168124319
m7	33	Egg	2	2	0	0.552538797123661	0.190421005387923	90.6642200269681	0.950442967884828	0.486952380952381	0.211462747867187	0.405346433494065
m1	34	Egg	2	2	0.1	0.990795064315943	0.281935554459291	117.204103520175	0.920967741935484	0.435083333333333	0.229630461508203	0.360206993795316
m2	34	Egg	2	2	0.1	1.00575654402962	0.211126639783881	109.568436444904	0.952651515151515	0.521261904761905	0.231794025106124	0.456763693250163
m3	34	Egg	2	2	0	1.17551070157998	0.207080806789673	60.4560801407065	0.882432432432432	0.202119047619048	0.148522000247755	0.121956424617467
m4	34	Egg	2	2	0.1	1.10014308515278	0.240570064660277	87.8190850356544	0.917886178861789	0.469928571428571	0.241758413717254	0.398199476083739
m5	34	Egg	2	2	0.1	1.65230980369101	0.244255831324846	96.4409187819741	0.777777777777778	0.23402380952381	0.179147234232118	0.158071804066301
m6	34	Egg	2	2	0.1	1.16498815767558	0.394036170153296	91.6381700619051	0.856060606060606	0.446202380952381	0.242434112637702	0.370176975917447
m7	34	Egg	2	2	0.1	1.27348002491198	0.340139403009659	81.3642625039575	0.872985347985348	0.424376984126984	0.198561706553379	0.344698107903575
m1	35	Egg	2	2	0	0.247756250462929	0.135220239155261	93.7940912459312	0.974747474747475	0.54747619047619	0.256267509620947	0.480418555541547
m2	35	Egg	2	2	0	0.299355094840063	0.111179418103487	77.7878015499401	0.965	0.59072619047619	0.21408863358449	0.517988642689912
m3	35	Egg	2	2	0	1.16512805350498	0.216495299598154	60.4560801407065	0.895293466223699	0.208452380952381	0.164451497380606	0.133457516024192
m4	35	Egg	2	2	0	0.298653545951665	0.127422740755048	98.7322029977517	0.984343434343434	0.560238095238095	0.226517320373397	0.483725823333776
m5	35	Egg	2	2	0	0.824073151923835	0.206670499948321	66.8961916833635	0.878205128205128	0.34052380952381	0.18747606640808	0.25798775710007
m6	35	Egg	2	2	0	0.484185893963002	0.179084544434474	85.6867534981474	0.950464576074332	0.471452380952381	0.218980031974253	0.386925321815842
m7	35	Egg	2	2	0	0.518275027846055	0.145528982780984	90.6642200269681	0.958333333333333	0.451452380952381	0.194885721558428	0.376372088264148
m1	36	Egg	2	2	0.1	0.957988513569467	0.371026972376714	117.089594623633	0.933854166666667	0.47977380952381	0.199939543345934	0.405235125851163
m2	36	Egg	2	2	0	0.225551031359588	0.13751179939594	98.1348724046526	0.972222222222222	0.569976190476191	0.239520002369964	0.496388655512579
m3	36	Egg	2	2	0	1.15139084857657	0.202412445260106	60.4560801407065	0.896551724137931	0.186380952380952	0.153022219695578	0.111875588692681
m4	36	Egg	2	2	0.1	1.19217683384401	0.206843723476117	87.8190850356544	0.926666666666667	0.436714285714286	0.21618160292682	0.358786036375829
m5	36	Egg	2	2	0.1	1.63171161224588	0.248178307729123	96.4409187819741	0.772902494331066	0.30172619047619	0.197525387887301	0.217165819564687
m6	36	Egg	2	2	0.1	1.07530597712763	0.269264914892822	91.6381700827884	0.889625850340136	0.452928571428571	0.218113389069327	0.374160451784728
m7	36	Egg	2	2	0	0.585737221909572	0.20136144386741	90.6642200269681	0.937103174603175	0.437059523809524	0.18795123711038	0.353711087529333
m1	37	Egg	2	2	0.1	0.929203741698332	0.30884431251842	87.8190850447481	0.93064182194617	0.530246031746032	0.260527242677655	0.463259625122597
m2	37	Egg	2	2	0.1	0.969852025116482	0.246747737453793	109.568436444904	0.935238095238095	0.49175	0.226360740390373	0.419065702062381
m3	37	Egg	2	2	0	1.13184282804159	0.155660827167809	60.4560801407065	0.8609375	0.186095238095238	0.154825613112729	0.107764740934877
m4	37	Egg	2	2	1e-04	1.08020427343178	0.898757702492035	75.819085034997	0.935648148148148	0.536380952380952	0.264804248450588	0.469298223908485
m5	37	Egg	2	2	0.1	1.66092011714509	0.363734602921729	84.7441617171669	0.774242424242424	0.260214285714286	0.195944327097164	0.184173578721007
m6	37	Egg	2	2	0.1	1.12330918205602	0.304431883243152	81.3642625352823	0.894607843137255	0.425690476190476	0.196990369523405	0.338819637072392
m7	37	Egg	2	2	0.1	1.17178131195771	0.298968044461702	81.3642625039575	0.905769230769231	0.448654761904762	0.22323559494245	0.381191237199272
m1	38	Egg	2	2	0.1	1.1357795721716	0.343468086114146	129.337322872169	0.904814814814815	0.484571428571429	0.194505388452629	0.404574708590948
m2	38	Egg	2	2	0.1	0.933397364440455	0.229546195294263	109.568436444904	0.954761904761905	0.45577380952381	0.262257642752971	0.395095964192946
m3	38	Egg	2	2	0	1.15233802290595	0.148724503724919	60.4560801407065	0.866666666666667	0.197261904761905	0.154034950446023	0.110153370843874
m4	38	Egg	2	2	0.1	1.4162611638709	0.321736980919427	89.8203986801373	0.842592592592593	0.425035714285714	0.204826455967714	0.349470443081576
m5	38	Egg	2	2	0.1	2.07226497504832	0.340319047895208	99.3745296796757	0.676754385964912	0.185988095238095	0.153565309209863	0.112019181710819
m6	38	Egg	2	2	0.1	1.26629813976495	0.355187003642336	102.591673796152	0.889393939393939	0.41197619047619	0.22304821110667	0.336524804442068
m7	38	Egg	2	2	0.1	1.26834998310218	0.307548057844959	81.3642625039575	0.872303921568627	0.435119047619048	0.192462400131544	0.355414636107575
m1	39	Egg	2	2	0.1	1.20356362576633	0.354776287231026	98.7725887481126	0.865625	0.466496031746032	0.179983065701308	0.380951352315719
m2	39	Egg	2	2	0.1	1.04472068731818	0.217792287110696	87.819085034657	0.93963963963964	0.491904761904762	0.235440223337968	0.425802732612142
m3	39	Egg	2	2	0	1.13242466094218	0.195631961530304	75.1176995668	0.878446115288221	0.194261904761905	0.147992164112109	0.119794206107777
m4	39	Egg	2	2	0.1	1.34661527910291	0.288271398541803	77.5451774944807	0.87479674796748	0.478309523809524	0.238455210085332	0.40999055957943
m5	39	Egg	2	2	0.1	1.83325663362664	0.32686263652294	87.6573074605077	0.731018518518519	0.197571428571429	0.156220136292676	0.12900930825538
m6	39	Egg	2	2	0.1	1.35951789715457	0.308560143274455	92.4855132020086	0.866228070175439	0.411964285714286	0.177841572038667	0.329490723231122
m7	39	Egg	2	2	0.1	1.25110794068888	0.300095625413639	81.3642625039575	0.887393162393162	0.405404761904762	0.203294589108596	0.335759329556822
m1	40	Egg	2	2	0	0.251243058938721	0.156838185934243	93.7940912459312	0.983333333333333	0.542142857142857	0.250553682663407	0.467499650682989
m2	40	Egg	2	2	0	0.269624749533577	0.135678900917677	77.7878015499401	0.983613445378151	0.544404761904762	0.25915941095897	0.481363533439315
m3	40	Egg	2	2	0	1.15828466909759	0.207279756642465	60.4560801407065	0.887619047619048	0.198952380952381	0.150941417688412	0.127250634354955
m4	40	Egg	2	2	0	0.239057558466252	0.160361174079033	98.7322029977517	0.981428571428571	0.568238095238095	0.245893043805555	0.499348190746046
m5	40	Egg	2	2	0	0.900693762685509	0.219034135431937	66.8961916833635	0.902116402116402	0.322571428571429	0.18666321864668	0.243595378414694
m6	40	Egg	2	2	0	0.513077772662203	0.197878720059949	85.6867534981474	0.949659863945578	0.464	0.23106858028016	0.390092916777915
m7	40	Egg	2	2	0	0.495012857971442	0.124524209569584	90.6642200269681	0.952083333333333	0.446571428571429	0.201561825889083	0.369142001567795
m1	41	Egg	2	2	0.1	0.926827379817005	0.304791723321614	87.8190850447481	0.933771929824561	0.522714285714286	0.22923645139757	0.452205308818749
m2	41	Egg	2	2	0.1	1.0431833045842	0.256178420199916	87.819085034657	0.930079365079365	0.460297619047619	0.229847302302884	0.392129152311713
m3	41	Egg	2	2	0	1.10011838724671	0.189537108497242	60.4560801407065	0.879931972789116	0.202916666666667	0.162490485426226	0.128339634407217
m4	41	Egg	2	2	0.1	1.09232435669161	0.275190658377511	75.819085034997	0.937878787878788	0.498261904761905	0.220321664266606	0.426114202281846
m5	41	Egg	2	2	0.1	1.64173704232523	0.294984423647385	84.7441617171669	0.801190476190476	0.290154761904762	0.194001088844959	0.210805812537389
m6	41	Egg	2	2	0.1	1.03003719533678	0.318764547913728	81.3642625352823	0.921111111111111	0.420321428571429	0.22652637365289	0.348231634421373
m7	41	Egg	2	2	0.1	1.31275356782146	0.34720416812989	81.3642625039575	0.876356589147287	0.417404761904762	0.201227279322681	0.349474829675035
m1	42	Egg	2	2	0.1	0.914235160568984	0.346170187671744	87.8190850447481	0.929457364341085	0.549809523809524	0.245239304741177	0.486880133419784
m2	42	Egg	2	2	0.1	0.942255848713886	0.220187508949369	109.568436444904	0.954411764705882	0.494761904761905	0.195487162076335	0.41683707730982
m3	42	Egg	2	2	0	1.11140162656794	0.148685471145591	60.4560801407065	0.877941176470588	0.21397619047619	0.148482191213881	0.13372236358513
m4	42	Egg	2	2	0.1	1.1016040797615	0.301078624545468	75.819085034997	0.9225	0.489595238095238	0.26843399591919	0.425217857373293
m5	42	Egg	2	2	0.1	1.6162710336739	0.27599549088906	84.7441617171669	0.781914893617021	0.307702380952381	0.160145874112363	0.226775795885001
m6	42	Egg	2	2	0.1	1.10399121294413	0.294272142687002	81.3642625352823	0.906756756756757	0.43152380952381	0.206052100462692	0.353582696734776
m7	42	Egg	2	2	0.1	1.21211806165931	0.285820379239993	102.482844290077	0.876938775510204	0.411630952380952	0.23104619759116	0.332622811819239
m1	43	Egg	2	2	0.1	0.901313691182469	0.336039425221711	117.089594623633	0.961274509803922	0.462059523809524	0.245534318578685	0.396541189441825
m2	43	Egg	2	2	0	0.297566413697302	0.11424724515219	98.1348724046526	0.969166666666667	0.569857142857143	0.240205944950104	0.500797602478733
m3	43	Egg	2	2	0	1.11309028766088	0.162515722940897	60.4560801407065	0.876315789473684	0.214071428571429	0.163524315946217	0.133769440622474
m4	43	Egg	2	2	0.1	1.19469297531533	0.270579244413148	87.8190850356544	0.92249373433584	0.450785714285714	0.20374341345053	0.376310521129718
m5	43	Egg	2	2	0.1	1.62717035214581	0.262787254217779	96.4409187819741	0.791452991452991	0.246285714285714	0.192860132756709	0.174779462085337
m6	43	Egg	2	2	0.1	1.02402369096376	0.296298594860983	91.6381700827884	0.900614439324117	0.4655	0.217408303940588	0.393523220761584
m7	43	Egg	2	2	0	0.563248703018217	0.177136113781012	90.6642200269681	0.926754385964912	0.43175	0.199638067158124	0.345234168641102
m1	44	Egg	2	2	0.1	0.739839180271813	0.197296706935878	87.9793919861361	0.96421568627451	0.516642857142857	0.270565246645717	0.451066721387715
m2	44	Egg	2	2	0	0.299809271851563	0.144466434366137	77.7878015499401	0.95952380952381	0.588011904761905	0.224022051659272	0.519956350886119
m3	44	Egg	2	2	0	1.11047613179336	0.171201767679341	60.4560801407065	0.893809523809524	0.204206349206349	0.175799120324642	0.130872830379944
m4	44	Egg	2	2	0.1	1.00581123672329	0.281800368042245	75.819085034997	0.955555555555556	0.500416666666667	0.227641001955532	0.426180115325382
m5	44	Egg	2	2	0.1	1.6940407655804	0.375495737448065	68.9991970470543	0.770588235294118	0.236583333333333	0.174731346026742	0.160457775640007
m6	44	Egg	2	2	1e-04	1.01385801147021	0.999688311821825	81.3642625123125	0.943358395989975	0.433785714285714	0.21642529065235	0.359755738575576
m7	44	Egg	2	2	0	0.523256428087393	0.1343288542454	90.6642200269681	0.950062656641604	0.442940476190476	0.214836837043831	0.36726735594495
m1	45	Egg	2	2	0.1	0.991965838419428	0.305533114940005	87.8190850447481	0.932352941176471	0.514071428571429	0.224797766754048	0.440213400046846
m2	45	Egg	2	2	0.1	1.08225319052868	0.376294446866101	109.568436444904	0.920634920634921	0.502107142857143	0.237669042251214	0.438370969600646
m3	45	Egg	2	2	0	1.18565346977464	0.193014571174747	60.4560801407065	0.895382395382395	0.176440476190476	0.151116679050142	0.11349806991193
m4	45	Egg	2	2	1e-04	0.846050642862074	0.798308625399735	75.819085034997	0.958974358974359	0.595654761904762	0.240783428226497	0.530854617257208
m5	45	Egg	2	2	0.1	1.62190297662216	0.305225232790625	84.7441617171669	0.807575757575758	0.234202380952381	0.178557307041438	0.167990320021631
m6	45	Egg	2	2	0.1	1.09767337419625	0.266997608402108	81.3642625352823	0.935648148148148	0.442535714285714	0.209387859210234	0.37013523023701
m7	45	Egg	2	2	0.1	1.16303939593565	0.332156074484065	81.3642625039575	0.890885416666667	0.420551587301587	0.229037189737249	0.350200290612023
m1	46	Egg	2	2	1e-04	0.579066115812423	0.738575307054979	104.909639759228	0.965416666666667	0.58972619047619	0.252873421108275	0.52745123473186
m2	46	Egg	2	2	0	0.277300899017516	0.141247984707924	77.7878015499401	0.977642276422764	0.593416666666667	0.226718040929511	0.525425388207946
m3	46	Egg	2	2	0	1.17866905942235	0.205716608195663	60.4560801407065	0.878645833333333	0.203571428571429	0.164300352778615	0.129563332121881
m4	46	Egg	2	2	0.1	1.06920611485872	0.352435821833823	75.819085034997	0.908602150537634	0.492369047619048	0.242746186479651	0.428060163336722
m5	46	Egg	2	2	0.1	1.61686755309451	0.344251928423389	84.7441617171669	0.785135135135135	0.25475	0.175595900081093	0.178782476165872
m6	46	Egg	2	2	0.1	0.994271639213241	0.223665777592856	81.5136106761733	0.939417989417989	0.409821428571429	0.218173497889914	0.338748870348075
m7	46	Egg	2	2	0	0.542391507874871	0.175195855415686	90.6642200269681	0.938888888888889	0.423857142857143	0.186211880096706	0.343245979005191
m1	47	Egg	2	2	0.1	0.752579453801652	0.295064069586133	87.8190850463524	0.959756097560976	0.57552380952381	0.23422738082712	0.507967277521007
m2	47	Egg	2	2	0	0.29037690410073	0.156116522074109	77.7878015499401	0.969298245614035	0.552880952380952	0.238415199874281	0.47238306870161
m3	47	Egg	2	2	0	1.17869954657663	0.221252941649149	60.4560801407065	0.885648148148148	0.172821428571429	0.159312608767644	0.0989458071996211
m4	47	Egg	2	2	1e-04	1.01121134452784	1.03967243653502	75.819085034997	0.940540540540541	0.558690476190476	0.237240257847723	0.489910748578564
m5	47	Egg	2	2	0.1	1.57298647258889	0.270249384763412	84.7441617171669	0.796969696969697	0.27172619047619	0.196809931591719	0.192899781306416
m6	47	Egg	2	2	0.1	0.953323399840269	0.278994040889335	81.3642625123125	0.938888888888889	0.451369047619048	0.202984583126323	0.381208213012419
m7	47	Egg	2	2	0	0.534072960464663	0.158602158416115	90.6642200269681	0.965379665379665	0.452166666666667	0.183740356072922	0.379322381515606
m1	48	Egg	2	2	0.1	0.812201036484985	0.300622825031652	117.089594623633	0.962121212121212	0.506809523809524	0.236188861536165	0.433227647404159
m2	48	Egg	2	2	0	0.207077279372306	0.14764569717761	98.1348724046526	0.981623931623932	0.591833333333333	0.252120182332923	0.524930836735832
m3	48	Egg	2	2	0	1.18036029265172	0.139661328630252	60.4560801407065	0.896078431372549	0.194059523809524	0.148262099880969	0.123448945006383
m4	48	Egg	2	2	0.1	1.09493439130533	0.280977707087637	87.8190850356544	0.931782945736434	0.48059126984127	0.217030731106221	0.402307847280038
m5	48	Egg	2	2	0.1	1.65848765175123	0.337362082804051	96.4409187819741	0.778455284552846	0.266702380952381	0.186847228685741	0.187227964464337
m6	48	Egg	2	2	0.1	1.03210304220222	0.259612359109642	91.6381700827884	0.917696267696268	0.457285714285714	0.207009936731295	0.385822821465001
m7	48	Egg	2	2	0	0.565143419005268	0.204310492268558	90.6642200269681	0.952380952380952	0.4415	0.211965487621129	0.366203458086518
m1	49	Egg	2	2	0	0.560827034339181	0.663062066221218	89.7075713347206	0.963888888888889	0.537833333333333	0.236226406666331	0.456781658150704
m2	49	Egg	2	2	0	0.270692272535503	0.128375658642434	77.7878015499401	0.973809523809524	0.559464285714286	0.244233312840005	0.490683449351042
m3	49	Egg	2	2	0	1.15774300226043	0.199025623454618	75.1176995668	0.901960784313726	0.167059523809524	0.132635781731494	0.091700058027975
m4	49	Egg	2	2	1e-04	0.697979708903875	0.460229304933784	111.045205225502	0.96969696969697	0.486238095238095	0.216721388096875	0.41139722000979
m5	49	Egg	2	2	0.1	1.35919225557955	0.21086155656776	76.3228502010883	0.865104166666667	0.2955	0.206907584788213	0.225068123462078
m6	49	Egg	2	2	0.1	0.937420241484982	0.253341457499052	81.3642625034464	0.938333333333333	0.444809523809524	0.215199372280259	0.367701736367972
m7	49	Egg	2	2	0	0.542898643999803	0.172304359287721	90.6642200269681	0.951851851851852	0.431654761904762	0.21381228063958	0.358468166311042
m1	50	Egg	2	2	0	0.224488820533623	0.15682071688705	93.7940912459312	0.981182795698925	0.580857142857143	0.220971257341659	0.511620728380627
m2	50	Egg	2	2	0	0.18379133508922	0.154583008920497	77.7878015499401	0.984415584415584	0.5765	0.258138095274031	0.510277018605759
m3	50	Egg	2	2	0	1.12457048641689	0.216649200778246	60.4560801407065	0.897435897435897	0.206904761904762	0.167281385430757	0.130274514048022
m4	50	Egg	2	2	0	0.26394191901554	0.163288106500306	98.7322029977517	0.969369369369369	0.552880952380952	0.24737757285497	0.482445017434096
m5	50	Egg	2	2	0	0.916314218258038	0.23581157469675	66.8961916833635	0.885483870967742	0.305821428571429	0.176154957793619	0.23129495000601
m6	50	Egg	2	2	0	0.528600641508906	0.187429448200332	85.6867534981474	0.965	0.463142857142857	0.211281715070889	0.382553920806251
m7	50	Egg	2	2	0	0.543351443339818	0.187276046513505	90.6642200269681	0.943412698412698	0.462321428571429	0.177411365387177	0.375318367303992
m1	51	Egg	2	2	0.1	0.879151907324425	0.324307913841475	108.192960431733	0.943421052631579	0.537369047619048	0.232031114495649	0.462614985437636
m2	51	Egg	2	2	0.1	1.03589121092917	0.281977007624369	109.568436444904	0.931145431145431	0.495488095238095	0.240526683974936	0.432208695704637
m3	51	Egg	2	2	0	1.10972215578769	0.201456370095193	60.4560801407065	0.877777777777778	0.231119047619048	0.172846089761987	0.147629482380272
m4	51	Egg	2	2	0.1	1.08629900253061	0.235241066402438	88.0867554710366	0.933739837398374	0.475380952380952	0.238459610558576	0.412578406201104
m5	51	Egg	2	2	0.1	1.81831748936219	0.371178190149	98.5631001949824	0.726829268292683	0.18722619047619	0.175978436605896	0.111908861340795
m6	51	Egg	2	2	0.1	1.04686688893353	0.363878330726171	100.021993573988	0.913191763191763	0.473428571428571	0.246021381804695	0.409077376304968
m7	51	Egg	2	2	0.1	1.28853061427504	0.304025415736786	81.3642625039575	0.875	0.404428571428571	0.193523312189504	0.326824077847682
m1	52	Egg	2	2	0.1	0.829856820652543	0.284470649969327	104.909639759228	0.95952380952381	0.547928571428571	0.246489509211094	0.481610066942908
m2	52	Egg	2	2	0	0.267574397364051	0.139637624822352	77.7878015499401	0.972962962962963	0.632047619047619	0.205437106166629	0.566294043821327
m3	52	Egg	2	2	0	1.1204881239004	0.207421200403978	60.4560801407065	0.869369369369369	0.202238095238095	0.194339377332746	0.129940744400298
m4	52	Egg	2	2	1e-04	0.930445627336864	0.778919103527029	75.819085034997	0.946666666666667	0.512916666666667	0.237247430863902	0.441194454454998
m5	52	Egg	2	2	0.1	1.64021547687101	0.333036225286152	84.7441617171669	0.78030303030303	0.237261904761905	0.177754061691138	0.163270360454648
m6	52	Egg	2	2	0.1	1.00442401236321	0.269837154810412	81.3642625123125	0.919565217391304	0.469511904761905	0.202270921550515	0.390830396685004
m7	52	Egg	2	2	0	0.564889343395226	0.14133754619722	90.6642200269681	0.950406504065041	0.437595238095238	0.203276685382806	0.365311198327152
m1	53	Egg	2	2	0.1	1.05577550473881	0.307496496340588	98.7725887481126	0.924137931034483	0.475345238095238	0.230451081616289	0.402064685619518
m2	53	Egg	2	2	0.1	0.930004965839232	0.265415607207654	109.568436444904	0.953921568627451	0.494301587301587	0.259987183282394	0.431264196680447
m3	53	Egg	2	2	0	1.14395889266384	0.18800263663561	60.4560801407065	0.872395833333333	0.197011904761905	0.157873544901326	0.115603549219312
m4	53	Egg	2	2	0.1	1.24842499226199	0.311049328428702	77.5451774944807	0.908119658119658	0.510190476190476	0.238275083591906	0.436393398687489
m5	53	Egg	2	2	0.1	1.91246773093143	0.294039439567452	87.6573074605077	0.706481481481481	0.169825396825397	0.152060155650902	0.0988414147595604
m6	53	Egg	2	2	0.1	1.28689986541209	0.292136111340977	92.3177662488126	0.884188034188034	0.401738095238095	0.202445553167505	0.319109004817649
m7	53	Egg	2	2	0.1	1.33148304750778	0.204629103339725	81.3642625039575	0.866378066378066	0.388714285714286	0.19453545592182	0.316698189740913
m1	54	Egg	2	2	1e-04	0.573644717396757	0.755638859630367	87.8190850463524	0.956060606060606	0.594571428571429	0.24013295408016	0.527189315929947
m2	54	Egg	2	2	0	0.23516920953886	0.129939194038901	77.7878015499401	0.981720430107527	0.563619047619048	0.239310948729127	0.496747393420141
m3	54	Egg	2	2	0	1.12406727470834	0.196914464916552	60.4560801407065	0.892307692307692	0.1945	0.156366490280437	0.116325538521818
m4	54	Egg	2	2	1e-04	1.01080523070225	0.868436435121337	75.819085034997	0.92991452991453	0.551365079365079	0.243183905897612	0.475123414103322
m5	54	Egg	2	2	0.1	1.69279838126534	0.336211651896705	68.9991970470543	0.76	0.283190476190476	0.201038489515004	0.206121249283434
m7	54	Egg	2	2	0	0.564145372506416	0.149608373895219	90.6642200269681	0.954487179487179	0.416333333333333	0.184222440052399	0.343235039587529
m1	55	Egg	2	2	0.1	1.11390348411486	0.28493936340152	98.7725887481126	0.904954954954955	0.49377380952381	0.229177815611813	0.425148627717138
m2	55	Egg	2	2	0.1	1.06410423799431	0.302472122940885	109.568436444904	0.919444444444444	0.499547619047619	0.199466091162449	0.430248977374352
m3	55	Egg	2	2	0	1.14252618936877	0.171544945985766	60.4560801407065	0.887037037037037	0.164428571428571	0.13799146056645	0.0945188854708133
m4	55	Egg	2	2	0.1	1.33924483831897	0.332142289907877	77.5451774971802	0.864166666666667	0.474380952380952	0.228670643450307	0.396031098116093
m5	55	Egg	2	2	0.1	1.96019134071393	0.319958696352934	87.6573074605077	0.741203703703704	0.172654761904762	0.160425778756733	0.111147876630276
m6	55	Egg	2	2	0.1	1.37316086318799	0.325225581046125	92.4855132020086	0.875510204081633	0.387202380952381	0.1893919337831	0.304312407487675
m7	55	Egg	2	2	0.1	1.30885564393807	0.306225131612225	81.3642625039575	0.855119047619048	0.440107142857143	0.196647246259663	0.353845164497792
m1	56	Egg	2	2	0.1	1.08381992634692	0.328452125283981	98.7725887481126	0.902857142857143	0.500083333333333	0.225400017189258	0.431829888103942
m2	56	Egg	2	2	0.1	0.988927774696289	0.241536626674625	109.568436444904	0.944444444444444	0.524214285714286	0.233801117170862	0.461828185712343
